,mse_id,GT,value,ZT,hour,Cond,date
1075,1131-8F,TG,1.8466591819936145,9:10:00,,SAL,2018-11-08
1076,1131-8F,TG,2.112568534170654,9:20:00,,SAL,2018-11-08
1077,1131-8F,TG,1.5016440565931182,9:30:00,,SAL,2018-11-08
1078,1131-8F,TG,1.275694860728225,9:40:00,,SAL,2018-11-08
1079,1131-8F,TG,1.6416052783304045,9:50:00,,SAL,2018-11-08
1080,1132-15M,TG,12.301465286458075,5:00:00,,CNO,2018-11-08
1081,1132-15M,TG,24.35496347053009,5:10:00,,CNO,2018-11-08
1082,1132-15M,TG,49.70999274807439,5:20:00,,CNO,2018-11-08
1083,1132-15M,TG,84.70234487114064,5:30:00,,CNO,2018-11-08
1084,1132-15M,TG,64.74854978674838,5:40:00,,CNO,2018-11-08
1085,1132-15M,TG,43.40195748780038,5:50:00,,CNO,2018-11-08
1086,1132-15M,TG,40.30794297777495,6:00:00,,CNO,2018-11-08
1087,1132-15M,TG,51.28378442202357,6:10:00,,CNO,2018-11-08
1088,1132-15M,TG,36.94648143931703,6:20:00,,CNO,2018-11-08
1089,1132-15M,TG,43.121848184122335,6:30:00,,CNO,2018-11-08
1090,1132-15M,TG,27.03995639759269,6:40:00,,CNO,2018-11-08
1091,1132-15M,TG,25.85456486926677,6:50:00,,CNO,2018-11-08
1092,1132-15M,TG,25.754694984263143,7:00:00,,CNO,2018-11-08
1093,1132-15M,TG,24.29034764419394,7:10:00,,CNO,2018-11-08
1094,1132-15M,TG,30.54405842072697,7:20:00,,CNO,2018-11-08
1095,1132-15M,TG,29.906004991507476,7:30:00,,CNO,2018-11-08
1096,1132-15M,TG,14.682601954660766,7:40:00,,CNO,2018-11-08
1097,1132-15M,TG,38.68191282462645,7:50:00,,CNO,2018-11-08
1098,1132-15M,TG,16.78657569583126,8:00:00,,CNO,2018-11-08
1099,1132-15M,TG,38.18800237579151,8:10:00,,CNO,2018-11-08
1100,1132-15M,TG,22.79859825507293,8:20:00,,CNO,2018-11-08
1101,1132-15M,TG,22.420694666514056,8:30:00,,CNO,2018-11-08
1102,1132-15M,TG,15.385179339465951,8:40:00,,CNO,2018-11-08
1103,1132-15M,TG,6.153279155389685,8:50:00,,CNO,2018-11-08
1104,1132-15M,TG,2.6991715339635256,9:00:00,,CNO,2018-11-08
1105,1132-15M,TG,3.0781308975072044,9:10:00,,CNO,2018-11-08
1106,1132-15M,TG,21.655062582766316,9:20:00,,CNO,2018-11-08
1107,1132-15M,TG,24.618320738707254,9:30:00,,CNO,2018-11-08
1108,1132-15M,TG,33.03425652843724,9:40:00,,CNO,2018-11-08
1109,1132-15M,TG,11.148480024366254,9:50:00,,CNO,2018-11-08
1110,1132-15M,TG,5.800415249832492,5:00:00,,SAL,2018-11-12
1111,1132-15M,TG,9.802113924408324,5:10:00,,SAL,2018-11-12
1112,1132-15M,TG,39.23979359648952,5:20:00,,SAL,2018-11-12
1113,1132-15M,TG,46.34016637876878,5:30:00,,SAL,2018-11-12
1114,1132-15M,TG,57.87384186504981,5:40:00,,SAL,2018-11-12
1115,1132-15M,TG,27.849764773847543,5:50:00,,SAL,2018-11-12
1116,1132-15M,TG,4.220197933373589,6:00:00,,SAL,2018-11-12
1117,1132-15M,TG,12.017399561460143,6:10:00,,SAL,2018-11-12
1118,1132-15M,TG,27.30540834723708,6:20:00,,SAL,2018-11-12
1119,1132-15M,TG,15.79244964882293,6:30:00,,SAL,2018-11-12
1120,1132-15M,TG,1.6414628120549488,6:40:00,,SAL,2018-11-12
1121,1132-15M,TG,1.8471970537476248,6:50:00,,SAL,2018-11-12
1122,1132-15M,TG,1.6471226177465166,7:00:00,,SAL,2018-11-12
1123,1132-15M,TG,4.040840763661503,7:10:00,,SAL,2018-11-12
1124,1132-15M,TG,1.756924714208865,7:20:00,,SAL,2018-11-12
1125,1132-15M,TG,13.333044734789397,7:30:00,,SAL,2018-11-12
1126,1132-15M,TG,21.41919864070162,7:40:00,,SAL,2018-11-12
1127,1132-15M,TG,22.55890248250039,7:50:00,,SAL,2018-11-12
1128,1132-15M,TG,18.513736049132127,8:00:00,,SAL,2018-11-12
1129,1132-15M,TG,1.4901526452920058,8:10:00,,SAL,2018-11-12
1130,1132-15M,TG,1.429218294145481,8:20:00,,SAL,2018-11-12
1131,1132-15M,TG,1.483056582729932,8:30:00,,SAL,2018-11-12
1132,1132-15M,TG,1.5852240316128945,8:40:00,,SAL,2018-11-12
1133,1132-15M,TG,2.8763580715626498,8:50:00,,SAL,2018-11-12
1134,1132-15M,TG,1.4545985458275703,9:00:00,,SAL,2018-11-12
1135,1132-15M,TG,1.600738847449476,9:10:00,,SAL,2018-11-12
1136,1132-15M,TG,2.0393959346405595,9:20:00,,SAL,2018-11-12
1137,1132-15M,TG,2.1525726573471147,9:30:00,,SAL,2018-11-12
1138,1132-15M,TG,1.5450822650333484,9:40:00,,SAL,2018-11-12
1139,1132-15M,TG,2.1840362238837185,9:50:00,,SAL,2018-11-12
